;FA;TA;BH
284;-0,2518285668900867;-0,09369624522832881;-0,324989673585069
285;0,24615105558360265;0,2698641741762486;0,20372593597368602
286;0,26628489468973715;0,3091346028184722;0,26143897744235883
287;0,06678393440305283;0,24164909362690695;0,06970408462018671
288;0,2059802808517396;0,2960169251605141;0,14694587025194342
289;0,26208717971147333;0,3114104222073357;0,39918012916604845
290;-0,021409640667963373;0,034664775282270216;-0,02207524368986852
291;-0,10208296986972652;0,09534098019928948;-0,16101274498994564
292;0,2985708135124642;0,29116272763903733;0,2583234452154091
293;0,4595755383347942;0,46213158338659577;0,37206187763331033
294;0,42269838589432024;0,4337532669866007;0,4199077285883737
295;0,374941724591499;0,3009556393166787;0,34892993920154414
296;0,5366249952722805;0,5365364275038139;0,46723335409159916
297;0,47722312491768143;0,47346180233508783;0,37936240420212264
298;-0,2564972379440504;0,038166104558196266;-0,2856647769505674
299;0,17707585324298863;0,14191384816067895;0,020277728776504682
300;0,2711702795281264;0,27510135407443;0,2811125853500418
301;0,5420532767969454;0,5474303553195764;0,500958266358511
302;0,4429324233065804;0,4727415155072434;0,599055543062562
303;0,07051896862160323;-0,01345687075813826;-0,009678200190323881
304;0,525597587876541;0,500132557920121;0,6120073454652153
305;0,5406974532326128;0,531509137942438;0,441136171551129
306;0,416493368727303;0,40184937960831596;0,38750108463846417
307;-0,3121516233352153;-0,14190085763271965;-0,31042018524857673
308;0,4540629338725352;0,47713460432251326;0,578124818561779
309;0,6004680517789297;0,5037548760451069;0,6195938377464418
310;0,3874522636323094;0,4060775247212486;0,5574969792052933
311;0,8178769455347399;0,8166380381259075;0,7792026739283128
312;0,20769959440463037;0,213405663142579;0,23804746658317094
313;0,980931654183399;0,9768075842776184;0,8170528791690858
314;0,09167120350186678;0,14736662296934483;-0,037873831017258094
315;0,11092515733687115;0,07732269946963682;0,02126803468284465
316;0,297286167337397;0,3128621501693062;0,4848503616456004
317;0,7288788196982728;0,7228894565704367;0,49195495364679037
318;0,7234824571428536;0,712569158045749;0,6066665964878083
319;0,6969525833850675;0,6998361875373694;0,6356874075853449
320;0,6519178026332632;0,6631249377071593;0,6844961570558445
321;0,4843049011667738;0,49054786047730214;0,21827470168183313
322;1,034970242721634;1,0433833440250688;1,0447872969502539
323;0,45759353063004427;0,4702409215836353;0,34958473583945887
324;-0,17443284279908447;-0,0018468005972007509;-0,27798981649606336
325;0,6924130082901955;0,7088809496511533;0,37327801088671203
326;0,397449301338029;0,40791913455148354;0,44856393470744577
327;0,36771558409739274;0,35616145772623276;0,2767572089603898
328;0,2769612327579477;0,21527924254055456;0,07930098609758049
329;0,8835813689023454;0,9172092517294154;0,6686126796273759
330;-0,12385665114005205;0,03610148439275514;0,022615013279798625
331;0,7527091744707716;0,7563443466012674;0,6669157720169955
332;0,5160321439179288;0,5313639487576584;0,6526761611101807
333;-0,10629927694708627;-0,17838168368746707;-0,05133055601719198
334;0,6334086498976317;0,6396118397940971;0,541752428649552
335;0,250212623741588;0,2649557047930633;0,3828581736617655
336;0,15412837084956585;0,15319242597765026;-0,06590950246362184
337;0,0337547842861772;0,03055515351380464;-0,032597727659522714
338;0,2947995940562877;0,27380800569120706;0,07762561776528941
339;0,611160738676999;0,6227643225218523;0,335957381476968
340;0,48493165161931456;0,4654862982996324;0,1703394660323233
341;0,5711218583094798;0,5708862537198648;0,4615005206841974
342;-0,1249839905486757;0,05321342988730258;-0,14824437904278034
343;0,4505085389059483;0,4549382751694261;0,31529922479991285
344;0,5828398718164963;0,573332390119582;0,3309714250313233
345;-0,18389083134271733;-0,11045805667978509;-0,1827268889165172
346;0,24877946045500007;0,26665886747776707;0,3468908322013444
347;0,3007382237685409;0,2850697907194445;0,15376829363129121
348;0,32558246268550356;0,27917109931330464;0,20833579387770274
349;0,0007066547857926983;0,03364972363109738;-0,01981011999220047
350;0,39115367124908473;0,4010555959137111;0,5691745625185973
351;0,2671373409244755;0,2750450723096545;0,04318731951987658
352;0,2439055208531838;0,24561674109722162;0,3083209087265139
353;-0,4516394913980309;-0,16976465602497715;-0,41563621857630734
354;0,9891555337098626;0,9686496017816187;0,8933892580280564
355;-0,0861679870286828;0,14749506975568807;-0,17657013502905472
356;-0,08030831669614992;-0,0314703468224691;-0,04819603175885722
357;0,3587816070043614;0,3549375760906918;0,47368070440588955
358;-0,10749192582700277;-0,011411864566512898;-0,11898057345759518
