Dates;Canada;USA;France;Germany;UK;Australia;Hong Kong;Japan;Belgium;Switzerland;Poland;Russia;South Africa;China;India;South Korea;Greece;Brazil;Hungary;Czech Republic
04.08.1980;;7,7657;;;;;;;;;;;;;;;;;;
05.08.1980;;7,7503;;;;;;;;;;;;;;;;;;
06.08.1980;;7,8023;;;;;;;;;;;;;;;;;;
07.08.1980;;7,9146;;;;;;;;;;;;;;;;;;
08.08.1980;;7,9345;;;;;;;;;;;;;;;;;;
11.08.1980;;8,0096;;;;;;;;;;;;;;;;;;
12.08.1980;;7,9461;;;;;;;;;;;;;;;;;;
13.08.1980;;7,9133;;;;;;;;;;;;;;;;;;
14.08.1980;;8,0398;;;;;;;;;;;;;;;;;;
15.08.1980;;8,07;;;;;;;;;;;;;;;;;;
18.08.1980;;7,9204;;;;;;;;;;;;;;;;;;
19.08.1980;;7,8697;;;;;;;;;;;;;;;;;;
20.08.1980;;7,9448;;;;;;;;;;;;;;;;;;
21.08.1980;;8,0533;;;;;;;;;;;;;;;;;;
22.08.1980;;8,0892;;;;;;;;;;;;;;;;;;
25.08.1980;;8,034;;;;;;;;;;;;;;;;;;
26.08.1980;;8,0135;;;;;;;;;;;;;;;;;;
27.08.1980;;7,9287;;;;;;;;;;;;;;;;;;
28.08.1980;;7,8363;;;;;;;;;;;;;;;;;;
29.08.1980;;8,05;;;;;;;;;;;;;;;;;;
01.09.1980;;8,05;;;;;;;;;;;;;;;;;;
02.09.1980;;8,1388;;;;;;;;;;;;;;;;;;
03.09.1980;;8,296;;;;;;;;;;;;;;;;;;
04.09.1980;;8,25;;;;;;;;;;;;;;;;;;
05.09.1980;;8,2144;;;;;;;;;;;;;;;;;;
08.09.1980;;8,1112;;;;;;;;;;;;;;;;;;
09.09.1980;;8,1612;;;;;;;;;;;;;;;;;;
10.09.1980;;8,2098;;;;;;;;;;;;;;;;;;
11.09.1980;;8,2658;;;;;;;;;;;;;;;;;;
12.09.1980;;8,2579;;;;;;;;;;;;;;;;;;
15.09.1980;;8,2664;;;;;;;;;;;;;;;;;;
16.09.1980;;8,3368;;;;;;;;;;;;;;;;;;
17.09.1980;;8,4769;;;;;;;;;;;;;;;;;;
18.09.1980;;8,446;;;;;;;;;;;;;;;;;;
19.09.1980;;8,5019;;;;;;;;;;;;;;;;;;
22.09.1980;;8,5775;;;;;;;;;;;;;;;;;;
23.09.1980;;8,5137;;;;;;;;;;;;;;;;;;
24.09.1980;;8,5756;;;;;;;;;;;;;;;;;;
25.09.1980;;8,467;;;;;;;;;;;;;;;;;;
26.09.1980;;8,3111;;;;;;;;;;;;;;;;;;
29.09.1980;;8,1263;;;;;;;;;;;;;;;;;;
30.09.1980;;8,53;;;;;;;;;;;;;;;;;;
01.10.1980;;8,6435;;;;;;;;;;;;;;;;;;
02.10.1980;;8,7088;;;;;;;;;;;;;;;;;;
03.10.1980;;8,7931;;;;;;;;;;;;;;;;;;
06.10.1980;;8,9563;;;;;;;;;;;;;;;;;;
07.10.1980;;8,9067;;;;;;;;;;;;;;;;;;
08.10.1980;;8,9509;;;;;;;;;;;;;;;;;;
09.10.1980;;8,9094;;;;;;;;;;;;;;;;;;
10.10.1980;;8,8584;;;;;;;;;;;;;;;;;;
13.10.1980;;8,9767;;;;;;;;;;;;;;;;;;
14.10.1980;;8,976;;;;;;;;;;;;;;;;;;
15.10.1980;;9,0902;;;;;;;;;;;;;;;;;;
16.10.1980;;8,9896;;;;;;;;;;;;;;;;;;
17.10.1980;;8,942;;;;;;;;;;;;;;;;;;
20.10.1980;;9,0161;;;;;;;;;;;;;;;;;;
21.10.1980;;8,9638;;;;;;;;;;;;;;;;;;
22.10.1980;;8,9692;;;;;;;;;;;;;;;;;;
23.10.1980;;8,8067;;;;;;;;;;;;;;;;;;
24.10.1980;;8,8285;;;;;;;;;;;;;;;;;;
27.10.1980;;8,6945;;;;;;;;;;;;;;;;;;
28.10.1980;;8,7061;;;;;;;;;;;;;;;;;;
29.10.1980;;8,6966;;;;;;;;;;;;;;;;;;
30.10.1980;;8,5864;;;;;;;;;;;;;;;;;;
31.10.1980;;8,73;;;;;;;;;;;;;;;;;;
03.11.1980;;8,8375;;;;;;;;;;;;;;;;;;
04.11.1980;;8,8375;;;;;;;;;;;;;;;;;;
05.11.1980;;8,9944;;;;;;;;;;;;;;;;;;
06.11.1980;;8,8286;;;;;;;;;;;;;;;;;;
07.11.1980;;8,8471;;;;;;;;;;;;;;;;;;
10.11.1980;;8,8677;;;;;;;;;;;;;;;;;;
11.11.1980;;8,9896;;;;;;;;;;;;;;;;;;
12.11.1980;;9,2176;;;;;;;;;;;;;;;;;;
13.11.1980;;9,3478;;;;;;;;;;;;;;;;;;
14.11.1980;;9,393;;;;;;;;;;;;;;;;;;
17.11.1980;;9,434;;;;;;;;;;;;;;;;;;
18.11.1980;;9,5676;;;;;;;;;;;;;;;;;;
19.11.1980;;9,5238;;;;;;;;;;;;;;;;;;
20.11.1980;;9,6155;;;;;;;;;;;;;;;;;;
21.11.1980;;9,5272;;;;;;;;;;;;;;;;;;
24.11.1980;;9,4724;;;;;;;;;;;;;;;;;;
25.11.1980;;9,5423;;;;;;;;;;;;;;;;;;
26.11.1980;;9,5998;;;;;;;;;;;;;;;;;;
27.11.1980;;9,5998;;;;;;;;;;;;;;;;;;
28.11.1980;;9,12;;;;;;;;;;;;;;;;;;
01.12.1980;;8,9052;;;;;;;;;;;;;;;;;;
02.12.1980;;8,8896;;;;;;;;;;;;;;;;;;
03.12.1980;;8,8727;;;;;;;;;;;;;;;;;;
04.12.1980;;8,8578;;;;;;;;;;;;;;;;;;
05.12.1980;;8,6988;;;;;;;;;;;;;;;;;;
08.12.1980;;8,4768;;;;;;;;;;;;;;;;;;
09.12.1980;;8,4684;;;;;;;;;;;;;;;;;;
10.12.1980;;8,3243;;;;;;;;;;;;;;;;;;
11.12.1980;;8,2659;;;;;;;;;;;;;;;;;;
12.12.1980;;8,3873;;;;;;;;;;;;;;;;;;
15.12.1980;;8,4015;;;;;;;;;;;;;;;;;;
16.12.1980;;8,4762;;;;;;;;;;;;;;;;;;
17.12.1980;;8,6248;;;;;;;;;;;;;;;;;;
18.12.1980;;8,6319;;;;;;;;;;;;;;;;;;
19.12.1980;;8,6774;;;;;;;;;;;;;;;;;;
22.12.1980;;8,8124;;;;;;;;;;;;;;;;;;
23.12.1980;;8,7812;;;;;;;;;;;;;;;;;;
24.12.1980;;8,8189;;;;;;;;;;;;;;;;;;
25.12.1980;;8,8189;;;;;;;;;;;;;;;;;;
26.12.1980;;8,8636;;;;;;;;;;;;;;;;;;
29.12.1980;;8,7637;;;;;;;;;;;;;;;;;;
30.12.1980;;8,7832;;;;;;;;;;;;;;;;;;
31.12.1980;;9,06;;;;;;;;;;;;;;;;;;
01.01.1981;;9,06;;;;;;;;;;;;;;;;;;
02.01.1981;;9,0987;;;;;;;;;;;;;;;;;;
05.01.1981;;9,2075;;;;;;;;;;;;;;;;;;
06.01.1981;;9,2175;;;;;;;;;;;;;;;;;;
07.01.1981;;9,0146;;;;;;;;;;;;;;;;;;
08.01.1981;;8,8798;;;;;;;;;;;;;;;;;;
09.01.1981;;8,9078;;;;;;;;;;;;;;;;;;
12.01.1981;;8,9105;;;;;;;;;;;;;;;;;;
13.01.1981;;8,8952;;;;;;;;;;;;;;;;;;
14.01.1981;;8,9072;;;;;;;;;;;;;;;;;;
15.01.1981;;8,9572;;;;;;;;;;;;;;;;;;
16.01.1981;;8,9939;;;;;;;;;;;;;;;;;;
19.01.1981;;8,9672;;;;;;;;;;;;;;;;;;
20.01.1981;;8,7857;;;;;;;;;;;;;;;;;;
21.01.1981;;8,7664;;;;;;;;;;;;;;;;;;
22.01.1981;;8,693;;;;;;;;;;;;;;;;;;
23.01.1981;;8,691;;;;;;;;;;;;;;;;;;
26.01.1981;;8,6649;;;;;;;;;;;;;;;;;;
27.01.1981;;8,7503;;;;;;;;;;;;;;;;;;
28.01.1981;;8,6983;;;;;;;;;;;;;;;;;;
29.01.1981;;8,6916;;;;;;;;;;;;;;;;;;
30.01.1981;;9,03;;;;;;;;;;;;;;;;;;
02.02.1981;;8,846;;;;;;;;;;;;;;;;;;
03.02.1981;;8,954;;;;;;;;;;;;;;;;;;
04.02.1981;;8,9631;;;;;;;;;;;;;;;;;;
05.02.1981;;9,0356;;;;;;;;;;;;;;;;;;
06.02.1981;;9,1032;;;;;;;;;;;;;;;;;;
09.02.1981;;9,0105;;;;;;;;;;;;;;;;;;
10.02.1981;;9,0084;;;;;;;;;;;;;;;;;;
11.02.1981;;8,9387;;;;;;;;;;;;;;;;;;
12.02.1981;;8,8857;;;;;;;;;;;;;;;;;;
13.02.1981;;8,8509;;;;;;;;;;;;;;;;;;
16.02.1981;;8,8509;;;;;;;;;;;;;;;;;;
17.02.1981;;8,9087;;;;;;;;;;;;;;;;;;
18.02.1981;;8,9554;;;;;;;;;;;;;;;;;;
19.02.1981;;8,8251;;;;;;;;;;;;;;;;;;
20.02.1981;;8,823;;;;;;;;;;;;;;;;;;
23.02.1981;;8,8767;;;;;;;;;;;;;;;;;;
24.02.1981;;8,8794;;;;;;;;;;;;;;;;;;
25.02.1981;;8,9582;;;;;;;;;;;;;;;;;;
26.02.1981;;9,0683;;;;;;;;;;;;;;;;;;
27.02.1981;;8,78;;;;;;;;;;;;;;;;;;
02.03.1981;;8,8295;;;;;;;;;;;;;;;;;;
03.03.1981;;8,7325;;;;;;;;;;;;;;;;;;
04.03.1981;;8,7526;;;;;;;;;;;;;;;;;;
05.03.1981;;8,6904;;;;;;;;;;;;;;;;;;
06.03.1981;;8,685;;;;;;;;;;;;;;;;;;
09.03.1981;;8,77;;;;;;;;;;;;;;;;;;
10.03.1981;;8,7258;;;;;;;;;;;;;;;;;;
11.03.1981;;8,6917;;;;;;;;;;;;;;;;;;
12.03.1981;;8,9084;;;;;;;;;;;;;;;;;;
13.03.1981;;8,9031;;;;;;;;;;;;;;;;;;
16.03.1981;;9,0081;;;;;;;;;;;;;;;;;;
17.03.1981;;8,9572;;;;;;;;;;;;;;;;;;
18.03.1981;;8,9773;;;;;;;;;;;;;;;;;;
19.03.1981;;8,9265;;;;;;;;;;;;;;;;;;
20.03.1981;;8,9679;;;;;;;;;;;;;;;;;;
23.03.1981;;9,0756;;;;;;;;;;;;;;;;;;
24.03.1981;;9,0074;;;;;;;;;;;;;;;;;;
25.03.1981;;9,1706;;;;;;;;;;;;;;;;;;
26.03.1981;;9,1144;;;;;;;;;;;;;;;;;;
27.03.1981;;9,0061;;;;;;;;;;;;;;;;;;
30.03.1981;;8,9813;;;;;;;;;;;;;;;;;;
31.03.1981;;9,03;;;;;;;;;;;;;;;;;;
01.04.1981;;9,0678;;;;;;;;;;;;;;;;;;
02.04.1981;;9,0512;;;;;;;;;;;;;;;;;;
03.04.1981;;8,9961;;;;;;;;;;;;;;;;;;
06.04.1981;;8,8926;;;;;;;;;;;;;;;;;;
07.04.1981;;8,8912;;;;;;;;;;;;;;;;;;
08.04.1981;;8,9576;;;;;;;;;;;;;;;;;;
09.04.1981;;8,9417;;;;;;;;;;;;;;;;;;
10.04.1981;;8,9311;;;;;;;;;;;;;;;;;;
13.04.1981;;8,8408;;;;;;;;;;;;;;;;;;
14.04.1981;;8,8096;;;;;;;;;;;;;;;;;;
15.04.1981;;8,9085;;;;;;;;;;;;;;;;;;
16.04.1981;;8,9437;;;;;;;;;;;;;;;;;;
17.04.1981;;8,9437;;;;;;;;;;;;;;;;;;
20.04.1981;;8,9935;;;;;;;;;;;;;;;;;;
21.04.1981;;8,9125;;;;;;;;;;;;;;;;;;
22.04.1981;;8,9065;;;;;;;;;;;;;;;;;;
23.04.1981;;8,8932;;;;;;;;;;;;;;;;;;
24.04.1981;;8,9729;;;;;;;;;;;;;;;;;;
27.04.1981;;8,9955;;;;;;;;;;;;;;;;;;
28.04.1981;;8,9191;;;;;;;;;;;;;;;;;;
29.04.1981;;8,8341;;;;;;;;;;;;;;;;;;
30.04.1981;;9,09;;;;;;;;;;;;;;;;;;
01.05.1981;;9,0838;;;;;;;;;;;;;;;;;;
04.05.1981;;8,9435;;;;;;;;;;;;;;;;;;
05.05.1981;;8,9196;;;;;;;;;;;;;;;;;;
06.05.1981;;8,9511;;;;;;;;;;;;;;;;;;
07.05.1981;;9,012;;;;;;;;;;;;;;;;;;
08.05.1981;;9,0113;;;;;;;;;;;;;;;;;;
11.05.1981;;8,8778;;;;;;;;;;;;;;;;;;
12.05.1981;;8,947;;;;;;;;;;;;;;;;;;
13.05.1981;;8,9353;;;;;;;;;;;;;;;;;;
14.05.1981;;8,9853;;;;;;;;;;;;;;;;;;
15.05.1981;;9,0462;;;;;;;;;;;;;;;;;;
18.05.1981;;9,0715;;;;;;;;;;;;;;;;;;
19.05.1981;;9,0407;;;;;;;;;;;;;;;;;;
20.05.1981;;9,0346;;;;;;;;;;;;;;;;;;
21.05.1981;;9,0175;;;;;;;;;;;;;;;;;;
22.05.1981;;8,9887;;;;;;;;;;;;;;;;;;
25.05.1981;;8,9887;;;;;;;;;;;;;;;;;;
26.05.1981;;9,0873;;;;;;;;;;;;;;;;;;
27.05.1981;;9,1557;;;;;;;;;;;;;;;;;;
28.05.1981;;9,1338;;;;;;;;;;;;;;;;;;
29.05.1981;;8,89;;;;;;;;;;;;;;;;;;
01.06.1981;;8,8779;;;;;;;;;;;;;;;;;;
02.06.1981;;8,7579;;;;;;;;;;;;;;;;;;
03.06.1981;;8,7639;;;;;;;;;;;;;;;;;;
04.06.1981;;8,7807;;;;;;;;;;;;;;;;;;
05.06.1981;;8,8652;;;;;;;;;;;;;;;;;;
08.06.1981;;8,8665;;;;;;;;;;;;;;;;;;
