Dates;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2009-08-03;0,21930232558139534;0,371473023255814;0,3863720930232558;0,304;0,46074418604651163;3,0449981395348837;0,19976744186046513;0,30670302325581394;0,381;0,21186046511627907;3,7612888372093023;10,799302325581396;7,243023255813953;1,6813200000000001;3,3011730232558136;2,3965339534883725;2,42791;8,681511627906977;8,224282790697675;1,9469767441860466
2009-08-04;0,2272093023255814;0,36632767441860464;0,3802325581395348;0,308;0,46662790697674417;3,0543260465116275;0,20930232558139533;0,30139767441860466;0,41700000000000004;0,34418604651162793;3,764893023255813;10,695813953488372;7,393604651162789;1,6820400000000002;3,2761862790697673;2,3959218604651165;2,46942;8,670740697674418;8,18454418604651;1,9362790697674417
2009-08-05;0,2153488372093023;0,36068813953488377;0,3937674418604651;0,35;0,46774418604651163;3,0618730232558136;0,20883720930232558;0,2980813953488372;0,397;0,15069767441860465;3,7364041860465114;10,572790697674419;7,243023255813953;1,68185;3,3192539534883725;2,3953097674418604;2,4872799999999997;8,67187441860465;8,171273488372092;1,9304651162790698
2009-08-06;0,2002325581395349;0,3546416279069768;0,37797674418604654;0,33799999999999997;0,46095348837209305;3,0774397674418603;0,21255813953488373;0,2933139534883721;0,415;0,313953488372093;3,7472176744186045;10,473023255813956;7,443604651162792;1,6770900000000002;3,3208895348837215;2,3988837209302325;2,5268200000000003;8,665034883720931;8,18857488372093;1,914651162790698
2009-08-07;0,19744186046511628;0,3490146511627907;0,3980232558139535;0,33799999999999997;0,5081627906976744;3,0677404651162785;0,21790697674418602;0,2875581395348837;0,38799999999999996;0,19883720930232557;3,7228732558139535;10,414651162790697;7,267441860465116;1,6625299999999998;3,3381251162790697;2,3980390697674414;2,64624;8,676983720930231;8,214566046511628;1,7183720930232558
2009-08-10;0,1872093023255814;0,34337209302325583;0,38409302325581396;0,337;0,5038604651162791;3,079369069767442;0,22116279069767442;0,278953488372093;0,39399999999999996;0,16162790697674417;3,708011162790698;10,30046511627907;7,279651162790698;1,581;3,323966046511628;2,397194418604651;2,59334;8,668703720930232;8,233663255813953;1,693953488372093
2009-08-11;0,1813953488372093;0,3372488372093023;0,3632558139534884;0,337;0,502;3,0755665116279074;0,25395348837209303;0,27389534883720934;0,37200000000000005;0,10674418604651163;3,6845523255813957;10,22720930232558;7,448837209302326;1,58124;3,376026976744186;2,3963497674418606;2,5341400000000003;8,653092093023258;8,230648837209303;1,6786046511627908
2009-08-12;0,17930232558139533;0,3312418604651163;0,35965116279069764;0,337;0,5043488372093023;3,06646488372093;0,2665116279069768;0,26845930232558135;0,40700000000000003;0,11093023255813954;3,6845097674418605;10,194883720930232;7,466860465116279;1,57581;3,3621913953488365;2,39550511627907;2,5380700000000003;8,649953488372093;8,23330976744186;1,6674418604651162
2009-08-13;0,17418604651162792;0,3233558139534884;0,3787441860465116;0,31;0,47346511627906973;3,06935;0,13209302325581396;0,2625872093023256;0,348;0,11162790697674418;3,6936893023255815;10,13860465116279;7,416511627906977;1,57033;3,380141860465116;2,4037302325581393;2,50265;8,622069767441861;8,24667534883721;1,6497674418604653
2009-08-14;0,17511627906976743;0,3162804651162791;0,37869767441860464;0,303;0,46716279069767436;3,0796211627906973;0,25116279069767444;0,25546511627906976;0,31;0,10534883720930233;3,68010976744186;10,032558139534883;6,955813953488372;1,5535299999999999;3,3818132558139533;2,402187906976744;2,46375;8,618248139534884;8,267278139534882;1,6548837209302325
2009-08-17;0,1630232558139535;0,31776162790697676;0,3536511627906977;0,32799999999999996;0,470953488372093;3,074262325581395;0,2502325581395349;0,2492732558139535;0,386;0,2011627906976744;3,6666330232558138;10,023953488372094;6,925581395348837;1,6221;3,4267330232558137;2,40832;2,5005599999999997;8,612503255813953;8,278206511627907;1,6544186046511629
2009-08-18;0,1325581395348837;0,3079651162790698;0,3412790697674419;0,321;0,47113953488372096;3,0639479069767446;0,2616279069767442;0,24372093023255814;0,392;0,17023255813953492;3,6551209302325582;9,944186046511629;6,830232558139535;1,43787;3,4361076744186043;2,408405581395349;2,46942;8,613973255813953;8,298574418604652;1,6467441860465115
2009-08-19;0,1272093023255814;0,30014534883720934;0,3406976744186046;0,332;0,46695348837209294;3,058679302325581;0,24046511627906977;0,23784883720930233;0,39299999999999996;0,07372093023255813;3,6436088372093023;9,895581395348838;6,837209302325581;1,43733;3,417534418604651;2,405933023255814;2,47106;8,613588837209303;8,33638046511628;1,6290697674418604
2009-08-20;0,12860465116279068;0,2934311627906977;0,3320697674418605;0,386;0,4590697674418605;3,0644532558139534;0,23116279069767443;0,23276162790697677;0,395;0,057906976744186045;3,640236279069767;9,851627906976745;6,844186046511628;1,4200700000000002;3,418768604651163;2,4071813953488372;2,41296;8,620102325581396;8,353449302325583;1,6213953488372095
2009-08-21;0,12627906976744188;0,28638581395348844;0,3311860465116279;0,382;0,45553488372093026;3,061232325581396;0,21976744186046512;0,22779069767441862;0,374;0,0644186046511628;3,638543255813954;9,782558139534885;6,84446511627907;1,39814;3,4150344186046517;2,4042437209302325;2,44817;8,622607441860465;8,370324418604651;1,6120930232558142
2009-08-24;0,1311627906976744;0,28147302325581397;0,3373953488372093;0,395;0,45644186046511626;3,0643602325581396;0,21697674418604648;0,22311046511627908;0,36;0,07372093023255814;3,5732948837209304;9,763720930232557;6,90706976744186;1,39134;3,3895855813953486;2,401306046511628;2,41566;8,617253720930231;8,361353023255814;1,6246511627906977
2009-08-25;0,13930232558139535;0,2764367441860465;0,3633720930232558;0,369;0,45241860465116274;3,058874651162791;0,21813953488372095;0,21752906976744185;0,375;0,0686046511627907;3,553374418604651;9,74860465116279;6,916186046511628;1,38446;3,3786227906976745;2,3995311627906974;2,37889;8,604443255813953;7,9674453488372095;1,5948837209302327
2009-08-26;0,13744186046511628;0,2709788372093024;0,3344651162790698;0,365;0,44999999999999996;3,0579527906976742;0,2155813953488372;0,21183186046511626;0,36;0,08930232558139534;3,541605581395349;9,677674418604651;6,897395348837209;1,40089;3,354814418604651;2,396360930232558;2,36178;8,608251627906975;7,95718976744186;1,587906976744186
2009-08-27;0,1541860465116279;0,268183488372093;0,3468604651162791;0,35600000000000004;0,45;3,072902093023256;0,20418604651162792;0,2111486046511628;0,36;0,06186046511627907;3,528024651162791;9,630465116279069;6,896046511627907;1,40831;3,430809302325581;2,396679069767442;2,34796;8,609353488372093;7,97916488372093;1,5916279069767443
2009-08-28;0,15279069767441858;0,2628779069767442;0,3356976744186047;0,35600000000000004;0,45;3,089413023255814;0,21232558139534885;0,20886651162790698;0,311;0,05162790697674419;3,525646046511628;9,587906976744186;6,878418604651164;1,3873799999999998;3,402088139534884;2,3923460465116277;2,38118;8,609678139534884;7,989256744186046;1,5839534883720932
2009-08-31;0,13186046511627908;0,2608139534883721;0,34804651162790695;0,384;0,45;3,076223720930232;0,2111627906976744;0,2044332558139535;0,31;0,04534883720930232;3,4933606976744183;9,543953488372093;6,885209302325581;1,38024;3,4022213953488367;2,3880130232558137;2,3839599999999996;8,593722325581396;7,98776488372093;1,5772093023255813
2009-09-01;0,15;0,25625;0,345;0,379;0,45;3,04371;0,09;0,19625;0,309;0,06;3,52;9,34;6,892;1,42249;3,4274699999999996;2,38368;2,40571;8,588;8,0;1,57
2009-09-02;0,12;0,254028125;0,345;0,312;0,45;3,04371;0,21062499999999998;0,189653125;0,307;0,06;3,51;9,158125;6,892;1,41662;3,4276800000000005;2,383315;2,42195;8,6;8,0;1,57
2009-09-03;0,12;0,2525825;0,34;0,37;0,45;3,0438400000000003;0,19874999999999998;0,18180125;0,37;0,04;3,53;8,959999999999999;6,892;1,38771;3,4536;2,38295;2,4314;8,622810000000001;8,01;1,56
2009-09-04;0,12;0,2528125;0,345;0,381;0,445;3,04409;0,18937500000000002;0,176875;0,302;0,08;3,55;9,04875;6,892;1,3916;3,4019999999999997;2,3825849999999997;2,3723799999999997;8,62743;8,0;1,57
2009-09-07;0,12;0,2503125;0,34;0,32899999999999996;0,447;3,04563;0,17;0,17125;0,3;0,04;3,52;8,825;6,892;1,39296;3,4277699999999998;2,3822200000000002;2,3557099999999997;8,62743;8,0;1,56
2009-09-08;0,12;0,24879250000000003;0,34;0,33399999999999996;0,447;3,05155;0,163125;0,16804687499999998;0,298;0,17;3,52;8,8425;6,8919999999999995;1,37628;3,3913800000000003;2,381855;2,30048;8,62343;8,0;1,56
2009-09-09;0,12;0,24447375000000002;0,32;0,33399999999999996;0,445;3,06182;0,20500000000000002;0,164375;0,307;0,07;3,48;8,79;6,892;1,3722;3,40193;2,38149;2,22598;8,62857;8,0;1,56
2009-09-10;0,13;0,24238500000000002;0,33;0,33399999999999996;0,445;3,0491;0,17750000000000002;0,1615625;0,302;0,07;3,52;8,675;6,892;1,3808;3,4123900000000003;2,381125;2,19665;8,62929;8,0;1,56
2009-09-11;0,12;0,241815;0,34;0,33399999999999996;0,45;3,05694;0,16999999999999998;0,15875;0,312;0,03;3,52;8,6;6,892;1,35891;3,4536;2,38076;2,1505099999999997;8,63667;8,0;1,56
2009-09-14;0,13;0,24019812499999998;0,305;0,33399999999999996;0,45;3,05951;0,195;0,155119375;0,248;0,13;3,52;8,529375;6,882999999999999;1,3733899999999999;3,4020300000000003;2,380395;2,16224;8,6381;8,0;1,57
2009-09-15;0,12;0,24055;0,33;0,33399999999999996;0,45299999999999996;3,05668;0,2525;0,15421875000000002;0,309;0,03;3,52;8,945;6,867000000000001;1,37734;3,40161;2,3800299999999996;2,16169;8,64143;8,0;1,57
2009-09-16;0,11;0,24074562500000002;0,34;0,33399999999999996;0,452;3,04641;0,23875000000000002;0,151640625;0,38799999999999996;0,04;3,55;8,943125;6,867000000000001;1,3661299999999998;3,3759699999999997;2,379665;2,1404400000000003;8,64119;8,0;1,56
2009-09-17;0,12;0,242035;0,36;0,33399999999999996;0,44799999999999995;3,06298;0,255;0,15000000000000002;0,414;0,04;3,53;8,7175;6,867000000000001;1,3702;3,44845;2,3792999999999997;2,16713;8,64899;8,0;1,56
2009-09-18;0,14;0,24269937500000002;0,315;0,33399999999999996;0,447;3,0723599999999998;0,16250000000000003;0,14953125;0,004;0,05;3,5;8,454999999999998;6,867000000000001;1,37519;3,4226900000000002;2,378935;2,15814;8,64213;8,0;1,57
2009-09-21;0,14;0,24352000000000001;0,36;0,354;0,44799999999999995;3,0672200000000003;0,19;0,1471875;0,004;0,03;3,51;8,51625;6,85;1,38753;3,5309800000000005;2,37857;2,13184;8,66474;8,0;1,57
2009-09-22;0,15;0,242153125;0,32;0,33399999999999996;0,45;3,06696;0,08875;0,143671875;0,004;0,06;3,5;8,443750000000001;6,85;1,3684399999999999;3,4017699999999995;2,378205;2,1588;8,65333;8,0;1,57
2009-09-23;0,15;0,24188;0,373;0,35600000000000004;0,457;3,0757;0,18;0,1425;0,004;0,13;3,51;8,48;6,858;1,3742299999999998;3,3761300000000003;2,37784;2,1358;8,65282;8,0;1,57
2009-09-24;0,16;0,24063;0,34;0,355;0,452;3,07223;0,19;0,14625;0,369;0,06;3,51;8,45;6,858;1,37218;3,42784;2,37784;2,06198;8,660680000000001;8,0;1,58
2009-09-25;0,16;0,24063;0,35;0,355;0,45799999999999996;3,0749299999999997;0,06;0,14625;0,369;0,05;3,51;8,46;6,882999999999999;1,38185;3,3608;2,37784;2,07415;8,65237;7,99;1,57
2009-09-28;0,17;0,24063;0,35;0,355;0,45799999999999996;3,07956;0,18;0,14625;0,37;0,08;3,5;8,46;6,882999999999999;1,3885299999999998;3,3603400000000003;2,37784;2,05452;8,647860000000001;7,96;1,57
2009-09-29;0,18;0,23938;0,33;0,355;0,46;3,09266;0,09;0,145;0,374;0,04;3,55;8,42;6,9;1,3784399999999999;3,3603400000000003;2,37784;2,07324;8,64714;7,5;1,58
2009-09-30;0,19;0,23875;0,31;0,355;0,47200000000000003;3,11631;0,04;0,1425;0,42200000000000004;0,07;3,55;8,13;6,9079999999999995;1,37907;3,4534;2,37784;2,13348;8,63761;7,5;1,56
2009-10-01;0,23;0,28438;0,408;0,349;0,44799999999999995;3,32;0,21;0,34625;0,395;0,25;4,04887;10,38;6,7;1,3827200000000002;3,2;2,76;2,16535;8,687000000000001;6,64934;1,9
2009-10-02;0,22;0,28406;0,387;0,349;0,445;3,29981;0,2;0,345;0,4;0,22;4,05775;10,28;7,0;1,38304;3,2;2,76;2,14545;8,687000000000001;6,622669999999999;1,89
2009-10-05;0,20906976744186045;0,28313720930232555;0,40395348837209305;0,349;0,45065116279069767;3,392692558139534;0,19953488372093023;0,33973837209302327;0,406;0,21651162790697676;4,051593023255814;10,096976744186046;6,655418604651163;1,38486;3,0569772093023255;2,7610158139534886;2,11833;8,672406744186045;6,6430730232558135;1,901627906976744
2009-10-06;0,20813953488372094;0,28221441860465113;0,4076976744186047;0,37200000000000005;0,45602325581395353;3,4966906976744188;0,1890697674418605;0,33572674418604653;0,381;0,36558139534883727;4,0291839534883716;9,92674418604651;6,6139534883720925;1,38486;3,068759534883721;2,761566511627907;2,1269099999999996;8,690258139534885;6,663476046511628;1,8937209302325582
2009-10-07;0,20720930232558138;0,28158930232558144;0,4177906976744186;0,39;0,4584651162790698;3,4924802325581394;0,18860465116279068;0,3305523255813954;0,41200000000000003;0,21604651162790697;4,015823255813953;9,691627906976743;6,621209302325581;1,38486;3,308185813953488;2,761652093023256;2,1120900000000002;8,686790697674418;6,683879069767441;1,8662790697674416
2009-10-08;0,1972093023255814;0,28065906976744187;0,4071395348837209;0,379;0,45713953488372094;3,5659846511627906;0,17906976744186043;0,3253197674418605;0,39299999999999996;0,3030232558139535;4,0075788372093015;9,422325581395349;6,629116279069766;1,38486;3,2235813953488375;2,7612725581395345;2,11287;8,706162790697675;6,704282093023255;1,8693023255813952
2009-10-09;0,2153488372093023;0,27980093023255814;0,4095813953488372;0,392;0,4594418604651163;3,5969148837209306;0,17767441860465116;0,3213372093023256;0,405;0,2686046511627907;3,9938688372093023;9,033488372093023;6,992790697674419;1,39434;3,223473255813954;2,7604279069767443;2,1968799999999997;8,697672093023256;6,743998139534884;1,843953488372093
2009-10-12;0,21441860465116278;0,2787986046511628;0,4045348837209302;0,373;0,4600930232558139;3,6015958139534887;0,16860465116279072;0,31664674418604655;0,4;0,17348837209302326;3,988308139534884;8,843720930232557;6,949441860465116;1,39437;3,228124651162791;2,7505134883720928;2,17099;8,696206511627906;6,743692790697674;1,8367441860465115
2009-10-13;0,22860465116279072;0,2779693023255814;0,3804651162790698;0,4;0,4621162790697675;3,5876737209302325;0,18511627906976744;0,3117151162790698;0,601;0,17069767441860467;3,9772790697674423;8,647674418604652;6,9521162790697675;1,41267;3,2328365116279074;2,740599069767442;2,1680099999999998;8,683837209302327;6,620608372093024;1,8295348837209302
2009-10-14;0,22697674418604652;0,2767930232558139;0,41790697674418603;0,397;0,46967441860465114;3,594267441860466;0,17627906976744187;0,3064244186046512;0,395;0,18465116279069765;3,9629941860465117;8,581627906976744;6,66753488372093;1,4058899999999999;3,2782548837209298;2,7306846511627905;2,1987;8,667;6,669848837209302;1,8141860465116282
2009-10-15;0,22744186046511627;0,27588465116279065;0,400093023255814;0,39799999999999996;0,4720930232558139;3,6797446511627903;0,1758139534883721;0,3019923255813953;0,42700000000000005;0,1981395348837209;3,9545232558139536;8,483953488372093;6,756720930232558;1,41276;3,292593023255814;2,712863255813953;2,27382;8,668936046511629;6,678528372093023;1,7993023255813954
2009-10-16;0,22372093023255812;0,2749762790697674;0,4048604651162791;0,377;0,47769767441860467;3,72627023255814;0,17534883720930233;0,2928209302325582;0,373;0,17116279069767443;3,9270125581395354;8,47953488372093;6,763023255813954;1,40985;3,2973255813953486;2,703181395348837;2,3179;8,644767441860466;6,658239069767442;1,790232558139535
2009-10-19;0,2097674418604651;0,27356186046511627;0,39348837209302323;0,369;0,479046511627907;3,684347906976744;0,17744186046511626;0,2869804651162791;0,406;0,18372093023255814;3,91777488372093;8,371162790697674;6,955372093023256;1,43484;3,3019737209302322;2,693499534883721;2,3168900000000003;8,660956976744187;6,69025488372093;1,7832558139534886
2009-10-20;0,20162790697674415;0,2724890697674418;0,4073255813953488;0,373;0,48279069767441857;3,6795544186046505;0,17720930232558138;0,28496;0,45;0,1625581395348837;3,908135116279069;8,279767441860464;6,777860465116278;1,4366299999999999;3,2995404651162787;2,676608372093023;2,2505;8,658581395348836;6,53599488372093;1,7734883720930232
2009-10-21;0,21093023255813953;0,2714406976744186;0,4002325581395349;0,369;0,4842093023255814;3,662602093023256;0,17697674418604653;0,27930581395348836;0,616;0,2632558139534884;3,898960465116279;8,202558139534883;6,784348837209302;1,4213799999999999;3,3037172093023255;2,667159069767442;2,24992;8,657287674418603;6,491144186046512;1,7832558139534884
2009-10-22;0,2069767441860465;0,2696746511627907;0,39911627906976743;0,365;0,48972093023255814;3,6744748837209302;0,17674418604651163;0,2741860465116279;0,34600000000000003;0,1513953488372093;3,873971860465116;8,154883720930233;7,026883720930233;1,42875;3,2657251162790697;2,6577097674418604;2,21634;8,64293953488372;6,4888176744186055;1,7690697674418603
2009-10-23;0,206046511627907;0,26857883720930237;0,3990697674418605;0,37;0,48455813953488375;3,7052958139534886;0,17651162790697675;0,2691602325581396;0,353;0,1472093023255814;3,8543237209302332;8,031162790697676;7,025232558139535;1,42615;3,2989406976744187;2,6482604651162793;2,26572;8,643802325581397;6,506978604651163;1,7518604651162792
2009-10-26;0,21883720930232559;0,2669072093023256;0,37767441860465123;0,36;0,47700000000000004;3,6977272093023257;0,17627906976744187;0,26563000000000003;0,006999999999999999;0,12418604651162791;3,8519016279069764;7,9330232558139535;7,023581395348837;1,41246;3,356993488372093;2,638811162790698;2,26137;8,649186046511629;6,524071627906977;1,735813953488372
2009-10-27;0,21418604651162793;0,2659506976744186;0,3856744186046511;0,35600000000000004;0,46497674418604645;3,691300465116279;0,18209302325581395;0,2611241860465116;0,006999999999999999;0,1327906976744186;3,8392386046511624;7,908837209302325;7,021930232558139;1,41418;3,309978372093023;2,6293618604651163;2,19394;8,648610465116278;6,553229302325581;1,7193023255813953
2009-10-28;0,2132558139534884;0,26482767441860466;0,37353488372093024;0,341;0,4624186046511628;3,6788323255813955;0,1816279069767442;0,25688;0,375;0,1288372093023256;3,818203488372093;7,893023255813954;7,020279069767442;1,4153;3,345948372093023;2,6199125581395353;2,1834599999999997;8,637311627906978;6,559325581395349;1,7127906976744187
2009-10-29;0,21232558139534885;0,26422372093023255;0,3918139534883721;0,33;0,4641162790697675;3,642150232558139;0,1755813953488372;0,25382767441860465;0,44;0,11046511627906977;3,813912558139535;7,900232558139535;7,000511627906977;1,41899;3,2832353488372092;2,6104632558139533;2,27644;8,635840697674418;6,587596279069768;1,711860465116279
2009-10-30;0,20674418604651162;0,2633602325581395;0,37958139534883717;0,34;0,46499999999999997;3,648712790697674;0,17534883720930233;0,24946720930232558;0,45;0,09023255813953487;3,8088104651162786;7,87813953488372;6,9979069767441855;1,41872;3,3273674418604653;2,601013953488372;2,2103900000000003;8,639976744186045;6,594579534883721;1,7051162790697676
2009-11-02;0,20558139534883724;0,26075837209302327;0,36604651162790697;0,34;0,4665348837209302;3,6891683720930235;0,17511627906976746;0,24501953488372094;0,662;0,1272093023255814;3,7984534883720933;7,836279069767442;6,978697674418605;1,28988;3,31916023255814;2,5915646511627908;2,23093;8,639325581395347;6,626839069767442;1,6932558139534883
2009-11-03;0,19953488372093023;0,25941976744186046;0,38372093023255816;0,34;0,4659767441860465;3,6295932558139534;0,1697674418604651;0,24001953488372094;0,66;0,08325581395348837;3,7960290697674424;7,742790697674419;6,999720930232558;1,28764;3,337371162790698;2,5821153488372093;2,2296099999999996;8,652278604651164;6,736806511627907;1,6767441860465118
2009-11-04;0,20325581395348835;0,25827627906976747;0,4004651162790698;0,36;0,46406976744186046;3,6347879069767437;0,17465116279069767;0,23629860465116276;0,65;0,15511627906976744;3,783837209302326;7,718372093023255;6,98660465116279;1,28871;3,3405672093023258;2,572666046511628;2,26547;8,63906976744186;6,727209302325581;1,6755813953488372
2009-11-05;0,19209302325581395;0,2564727906976744;0,34976744186046516;0,349;0,4616744186046512;3,64386023255814;0,1744186046511628;0,23194767441860464;0,455;0,1027906976744186;3,766063953488372;7,710697674418604;6,974418604651163;1,3017100000000001;3,328259534883721;2,5632167441860467;2,2766599999999997;8,63748930232558;6,749257441860465;1,6693023255813952
2009-11-06;0,20093023255813955;0,2551646511627907;0,3618139534883721;0,34299999999999997;0,47200000000000003;3,6457676744186047;0,17418604651162792;0,22770348837209303;0,45799999999999996;0,15232558139534885;3,761391627906977;7,5486046511627904;6,964534883720931;1,2635100000000001;3,3729767441860465;2,5537674418604652;2,26248;8,634470930232558;6,719033023255815;1,6672093023255816
2009-11-09;0,1997674418604651;0,25228046511627905;0,36360465116279067;0,337;0,473;3,6547218604651164;0,16790697674418603;0,22276162790697673;0,01;0,07325581395348837;3,7351686046511627;7,463488372093023;6,959116279069768;1,25027;3,3443334883720928;2,5443181395348837;2,21017;8,637597209302324;6,7319676744186046;1,6506976744186046
2009-11-10;0,19232558139534883;0,25130813953488373;0,35572093023255813;0,337;0,4737441860465116;3,6778367441860462;0,16744186046511628;0,2186046511627907;0,46299999999999997;0,08325581395348837;3,7413488372093022;7,409767441860465;6,9536976744186045;1,28852;3,3452974418604646;2,5348688372093022;2,2006900000000003;8,640089534883721;6,747146046511628;1,6504651162790698
2009-11-11;0,19093023255813957;0,2505232558139535;0,37027906976744185;0,337;0,47195348837209306;3,671118139534884;0,17348837209302326;0,2145058139534884;0,466;0,15116279069767444;3,7293895348837207;7,2809302325581395;6,942418604651163;1,28968;3,375759069767442;2,5254195348837207;2,1773599999999997;8,640920930232557;6,768836046511629;1,6406976744186048
2009-11-12;0,19627906976744186;0,24973837209302324;0,3782325581395349;0,335;0,47267441860465115;3,7079544186046514;0,17325581395348838;0,21046511627906977;0,012;0,06209302325581396;3,7138572093023257;7,0886046511627905;6,936790697674418;1,4438;3,369938604651163;2,5159702325581397;2,1678;8,647173023255814;6,753222325581396;1,6346511627906977
2009-11-13;0,18511627906976746;0,24808139534883722;0,36479069767441863;0,32899999999999996;0,47200000000000003;3,7051241860465116;0,1830232558139535;0,2053488372093023;0,46799999999999997;0,1655813953488372;3,700020930232558;6,862558139534884;6,9255813953488365;1,28447;3,3865046511627908;2,506520930232558;2,21248;8,642037209302325;6,742388372093023;1,628604651162791
2009-11-16;0,1867441860465116;0,24691860465116278;0,3856279069767442;0,335;0,47144186046511627;3,6882741860465114;0,1927906976744186;0,2013386046511628;0,431;0,05465116279069768;3,6818111627906975;6,7953488372093025;6,919767441860464;1,2968899999999999;3,362393720930233;2,4970716279069767;2,35486;8,645070930232556;6,761858604651163;1,6225581395348836
2009-11-17;0,18279069767441863;0,24543186046511628;0,31709302325581395;0,424;0,473;3,698321860465116;0,19255813953488374;0,19821348837209304;0,467;0,05093023255813954;3,6889941860465116;6,721395348837209;6,913953488372092;1,29398;3,3821079069767443;2,4876223255813956;2,26629;8,64553488372093;6,766937906976744;1,616511627906977
2009-11-18;0,1816279069767442;0,2441181395348837;0,3713953488372093;0,429;0,46883720930232553;3,7002272093023256;0,19232558139534883;0,19401162790697674;0,465;0,04255813953488372;3,669593023255814;6,726511627906977;6,954651162790698;1,29551;3,401013255813954;2,478173023255814;2,35301;8,636746279069769;6,771672093023256;1,6127906976744186
2009-11-19;0,18046511627906978;0,24283906976744185;0,37820930232558136;0,42700000000000005;0,4743720930232558;3,687643023255814;0,19209302325581395;0,18949232558139534;0,456;0,013488372093023261;3,6655406976744187;6,686046511627907;6,944186046511627;1,30234;3,390731627906977;2,4687237209302326;2,42958;8,627812558139535;6,7995013953488375;1,6044186046511628
2009-11-20;0,17930232558139536;0,24082372093023258;0,386;0,43200000000000005;0,47662790697674423;3,6910688372093023;0,18186046511627907;0,184826511627907;0,469;0,034186046511627904;3,605838139534884;6,66093023255814;6,933720930232558;1,28096;3,417816279069767;2,459274418604651;2,46968;8,627967441860465;6,819121860465116;1,598372093023256
2009-11-23;0,17813953488372095;0,24016279069767443;0,3575813953488372;0,429;0,4813488372093024;3,7249437209302325;0,17325581395348838;0,1812072093023256;0,43700000000000006;0,006046511627906981;3,591854651162791;6,600697674418605;6,923255813953489;1,28827;3,4017432558139533;2,44982511627907;2,47329;8,637988837209303;6,790047209302326;1,5906976744186045
2009-11-24;0,18558139534883722;0,23938511627906978;0,36562790697674413;0,426;0,47958139534883715;3,7161095348837208;0,17279069767441863;0,17747162790697674;0,004;0,02813953488372093;3,5959418604651163;6,636744186046512;6,912790697674419;1,2897299999999998;3,4027497674418603;2,4403758139534886;2,55348;8,638287209302325;6,4227074418604655;1,5834883720930233
2009-11-25;0,1858139534883721;0,23656813953488373;0,376046511627907;0,413;0,47741860465116276;3,738810465116279;0,17232558139534884;0,17414302325581396;0,004;0,026279069767441862;3,565610465116279;6,713488372093024;6,902325581395348;1,28748;3,4093451162790704;2,4309265116279066;2,6260000000000003;8,62904046511628;6,427804651162791;1,5667441860465117
2009-11-26;0,14465116279069767;0,23595023255813952;0,36881395348837204;0,401;0,477;3,717543255813953;0,17186046511627906;0,1715406976744186;0,455;0,11558139534883721;3,580603720930232;6,729069767441861;6,891860465116278;1,30136;3,39657976744186;2,4214772093023256;2,7723;8,650837209302326;6,442243720930232;1,5604651162790697
2009-11-27;0,17348837209302326;0,23672767441860465;0,3766744186046512;0,38299999999999995;0,4831395348837209;3,6823097674418603;0,1713953488372093;0,1838081395348837;0,452;0,08674418604651163;3,5396893023255815;6,792790697674419;6,881395348837209;1,28414;3,392041860465116;2,412027906976744;2,76985;8,64366976744186;6,456682790697674;1,5553488372093023
2009-11-30;0,17186046511627906;0,23629837209302323;0,36065116279069764;0,39299999999999996;0,475093023255814;3,780861395348837;0,17093023255813955;0,18313953488372092;0,467;0,026046511627906978;3,5549572093023256;6,77093023255814;6,870930232558139;1,28976;3,4478955813953487;2,402578604651163;2,7976400000000003;8,64776906976744;6,471121860465116;1,5402325581395349
2009-12-01;0,17093023255813955;0,23516953488372092;0,39558139534883724;0,39799999999999996;0,47206976744186047;3,8154727906976738;0,16046511627906976;0,17531976744186042;0,005;0,0327906976744186;3,542424418604651;6,74953488372093;6,933720930232558;1,29346;3,4504130232558143;2,393129302325581;2,62931;8,645341860465114;6,485560930232558;1,5348837209302324
2009-12-02;0,17;0,23438;0,35;0,39899999999999997;0,478;3,8197900000000002;0,15;0,17;0,41200000000000003;0,03;3,52;6,56;6,942;1,29522;3,4792099999999997;2,38368;2,60239;8,636000000000001;6,49;1,53
2009-12-03;0,18;0,23347875;0,33;0,365;0,48200000000000004;3,8225800000000003;0,1425;0,16640625;0,385;0,03;3,51;6,4375;6,942;1,30672;3,4895;2,383315;2,65172;8,64525;6,49;1,53
2009-12-04;0,18;0,2323075;0,39;0,355;0,478;3,81999;0,14625000000000002;0,16296875000000002;0,42;0,02;3,55;6,34375;6,942;1,2916100000000001;3,53081;2,38295;2,78386;8,6501;6,5;1,51
2009-12-07;0,17;0,23088187500000001;0,32;0,355;0,48;3,8159699999999996;0,15812500000000002;0,1609375;0,37;0,02;3,75;6,359375;6,942;1,29887;3,45307;2,3825849999999997;2,97402;8,64925;6,5;1,53
2009-12-08;0,17;0,2296125;0,345;0,353;0,48;3,8195900000000003;0,14;0,15875;0,36;0,01;3,6;6,422499999999999;6,942;1,2985200000000001;3,5564699999999996;2,3822200000000002;3,37721;8,642999999999999;6,5;1,53
2009-12-09;0,17;0,22791;0,33;0,365;0,48200000000000004;3,8197900000000002;0,1425;0,155745625;0,366;0,01;3,73;6,44;6,942;1,28841;3,53081;2,381855;3,8559;8,65;6,5;1,53
